id,imdb_id,popularity,title,cast,genres,cast_orig,genres_orig,combined
18937,tt0120800,0.767289,quest for camelot,Jessalyn Gilsig Cary Elwes Gary Oldman Don Rickles Jane Seymour,Fantasy Animation Drama Romance Family,"Jessalyn Gilsig,Cary Elwes,Gary Oldman,Don Rickles,Jane Seymour","Fantasy,Animation,Drama,Romance,Family",Fantasy Animation Drama Romance Family Jessalyn Gilsig Cary Elwes Gary Oldman Don Rickles Jane Seymour
10220,tt0128442,0.760447,rounders,Matt Damon John Turturro Gretchen Mol Goran Visnjic Edward Norton,Drama Crime,"Matt Damon,John Turturro,Gretchen Mol,Goran Visnjic,Edward Norton","Drama,Crime",Drama Crime Matt Damon John Turturro Gretchen Mol Goran Visnjic Edward Norton
4415,tt0119683,0.737255,les misã©rables,Liam Neeson Geoffrey Rush Uma Thurman Claire Danes Hans Matheson,Crime Drama History Romance,"Liam Neeson,Geoffrey Rush,Uma Thurman,Claire Danes,Hans Matheson","Crime,Drama,History,Romance",Crime Drama History Romance Liam Neeson Geoffrey Rush Uma Thurman Claire Danes Hans Matheson
9424,tt0134619,0.722412,disturbing behavior,James Marsden Katie Holmes Nick Stahl Steve Railsback Bruce Greenwood,Horror Thriller Science Fiction,"James Marsden,Katie Holmes,Nick Stahl,Steve Railsback,Bruce Greenwood","Horror,Thriller,Science Fiction",Horror Thriller Science Fiction James Marsden Katie Holmes Nick Stahl Steve Railsback Bruce Greenwood
9447,tt0120595,0.718275,babe: pig in the city,James Cromwell Mary Stein Mickey Rooney Magda Szubanski E.G. Daily,Adventure Comedy Drama Family Fantasy,"James Cromwell,Mary Stein,Mickey Rooney,Magda Szubanski,E.G. Daily","Adventure,Comedy,Drama,Family,Fantasy",Adventure Comedy Drama Family Fantasy James Cromwell Mary Stein Mickey Rooney Magda Szubanski E.G. Daily
10941,tt0121804,0.710631,babylon 5: thirdspace,Bruce Boxleitner Claudia Christian Mira Furlan Shari Belafonte Stephen Furst,Action Drama Science Fiction Adventure,"Bruce Boxleitner,Claudia Christian,Mira Furlan,Shari Belafonte,Stephen Furst","Action,Drama,Science Fiction,Adventure",Action Drama Science Fiction Adventure Bruce Boxleitner Claudia Christian Mira Furlan Shari Belafonte Stephen Furst
100,tt0120735,0.699007,"lock, stock and two smoking barrels",Jason Flemyng Dexter Fletcher Nick Moran Jason Statham Vinnie Jones,Comedy Crime,"Jason Flemyng,Dexter Fletcher,Nick Moran,Jason Statham,Vinnie Jones","Comedy,Crime",Comedy Crime Jason Flemyng Dexter Fletcher Nick Moran Jason Statham Vinnie Jones
11508,tt0146402,0.690469,addams family reunion,Tim Curry Daryl Hannah Ed Begley Jr. Carel Struycken Ray Walston,Comedy Family Fantasy Thriller TV Movie,"Tim Curry,Daryl Hannah,Ed Begley Jr.,Carel Struycken,Ray Walston","Comedy,Family,Fantasy,Thriller,TV Movie",Comedy Family Fantasy Thriller TV Movie Tim Curry Daryl Hannah Ed Begley Jr. Carel Struycken Ray Walston
17037,tt0155753,0.680245,i'll be home for christmas,Jonathan Taylor Thomas Jessica Biel Adam LaVorgna Gary Cole Eve Gordon,Comedy Family,"Jonathan Taylor Thomas,Jessica Biel,Adam LaVorgna,Gary Cole,Eve Gordon","Comedy,Family",Comedy Family Jonathan Taylor Thomas Jessica Biel Adam LaVorgna Gary Cole Eve Gordon
9441,tt0120686,0.673188,stepmom,Julia Roberts Susan Sarandon Ed Harris Jena Malone Liam Aiken,Drama Romance,"Julia Roberts,Susan Sarandon,Ed Harris,Jena Malone,Liam Aiken","Drama,Romance",Drama Romance Julia Roberts Susan Sarandon Ed Harris Jena Malone Liam Aiken
9429,tt0120770,0.669113,a night at the roxbury,Will Ferrell Chris Kattan Jennifer Coolidge Michael Clarke Duncan Eva Mendes,Comedy,"Will Ferrell,Chris Kattan,Jennifer Coolidge,Michael Clarke Duncan,Eva Mendes",Comedy,Comedy Will Ferrell Chris Kattan Jennifer Coolidge Michael Clarke Duncan Eva Mendes
547,tt0119314,0.653163,the horse whisperer,Robert Redford Kristin Scott Thomas Sam Neill Scarlett Johansson Dianne Wiest,Drama Romance,"Robert Redford,Kristin Scott Thomas,Sam Neill,Scarlett Johansson,Dianne Wiest","Drama,Romance",Drama Romance Robert Redford Kristin Scott Thomas Sam Neill Scarlett Johansson Dianne Wiest
9822,tt0120751,0.651772,mighty joe young,Charlize Theron Rade Serbedzija Bill Paxton Regina King Peter Firth,Action Adventure Family Fantasy,"Charlize Theron,Rade Serbedzija,Bill Paxton,Regina King,Peter Firth","Action,Adventure,Family,Fantasy",Action Adventure Family Fantasy Charlize Theron Rade Serbedzija Bill Paxton Regina King Peter Firth
9715,tt0119313,0.643358,hope floats,Sandra Bullock Harry Connick Jr. Gena Rowlands Mae Whitman Michael ParÃ©,Drama Romance,"Sandra Bullock,Harry Connick Jr.,Gena Rowlands,Mae Whitman,Michael ParÃ©","Drama,Romance",Drama Romance Sandra Bullock Harry Connick Jr. Gena Rowlands Mae Whitman Michael ParÃ©
11932,tt0144120,0.640933,bride of chucky,Ed Gale Jennifer Tilly Brad Dourif Katherine Heigl Nick Stabile,Comedy Horror,"Ed Gale,Jennifer Tilly,Brad Dourif,Katherine Heigl,Nick Stabile","Comedy,Horror",Comedy Horror Ed Gale Jennifer Tilly Brad Dourif Katherine Heigl Nick Stabile
9945,tt0120877,0.62685,vampires,James Woods Daniel Baldwin Sheryl Lee Thomas Ian Griffith Maximilian Schell,Action Drama Fantasy Horror Thriller,"James Woods,Daniel Baldwin,Sheryl Lee,Thomas Ian Griffith,Maximilian Schell","Action,Drama,Fantasy,Horror,Thriller",Action Drama Fantasy Horror Thriller James Woods Daniel Baldwin Sheryl Lee Thomas Ian Griffith Maximilian Schell
3682,tt0120577,0.616116,54,Ryan Phillippe Salma Hayek Mike Myers Neve Campbell Sherry Stringfield,Music Drama,"Ryan Phillippe,Salma Hayek,Mike Myers,Neve Campbell,Sherry Stringfield","Music,Drama",Music Drama Ryan Phillippe Salma Hayek Mike Myers Neve Campbell Sherry Stringfield
9410,tt0119223,0.607687,great expectations,Gwyneth Paltrow Ethan Hawke Chris Cooper Anne Bancroft Robert De Niro,Comedy Drama Romance,"Gwyneth Paltrow,Ethan Hawke,Chris Cooper,Anne Bancroft,Robert De Niro","Comedy,Drama,Romance",Comedy Drama Romance Gwyneth Paltrow Ethan Hawke Chris Cooper Anne Bancroft Robert De Niro
20235,tt0167038,0.583938,belle's magical world,Robby Benson Paige O'Hara David Ogden Stiers Jerry Orbach Kimmy Robertson,Animation Family,"Robby Benson,Paige O'Hara,David Ogden Stiers,Jerry Orbach,Kimmy Robertson","Animation,Family",Animation Family Robby Benson Paige O'Hara David Ogden Stiers Jerry Orbach Kimmy Robertson
9882,tt0133952,0.577192,the siege,Denzel Washington Annette Bening Bruce Willis Tony Shalhoub Sami Bouajila,Drama Action Thriller Crime,"Denzel Washington,Annette Bening,Bruce Willis,Tony Shalhoub,Sami Bouajila","Drama,Action,Thriller,Crime",Drama Action Thriller Crime Denzel Washington Annette Bening Bruce Willis Tony Shalhoub Sami Bouajila
8688,tt0120832,0.576682,snake eyes,Nicolas Cage Gary Sinise John Heard Carla Gugino Tamara Tunie,Crime Mystery,"Nicolas Cage,Gary Sinise,John Heard,Carla Gugino,Tamara Tunie","Crime,Mystery",Crime Mystery Nicolas Cage Gary Sinise John Heard Carla Gugino Tamara Tunie
9827,tt0119891,0.566294,phantoms,Ben Affleck Peter O'Toole Rose McGowan Joanna Going Liev Schreiber,Horror Science Fiction Thriller,"Ben Affleck,Peter O'Toole,Rose McGowan,Joanna Going,Liev Schreiber","Horror,Science Fiction,Thriller",Horror Science Fiction Thriller Ben Affleck Peter O'Toole Rose McGowan Joanna Going Liev Schreiber
9440,tt0119942,0.563458,primary colors,John Travolta Emma Thompson Billy Bob Thornton Kathy Bates Adrian Lester,Comedy Drama,"John Travolta,Emma Thompson,Billy Bob Thornton,Kathy Bates,Adrian Lester","Comedy,Drama",Comedy Drama John Travolta Emma Thompson Billy Bob Thornton Kathy Bates Adrian Lester
10215,tt0120148,0.562005,sliding doors,Gwyneth Paltrow John Hannah John Lynch Jeanne Tripplehorn,Comedy Drama Fantasy Romance,"Gwyneth Paltrow,John Hannah,John Lynch,Jeanne Tripplehorn","Comedy,Drama,Fantasy,Romance",Comedy Drama Fantasy Romance Gwyneth Paltrow John Hannah John Lynch Jeanne Tripplehorn
17337,tt0167247,0.556051,the land before time vi: the secret of saurus rock,Thomas Dekker Kenneth Mars Anndi McAfee Aria Curzon Jeff Bennett,Family Animation,"Thomas Dekker,Kenneth Mars,Anndi McAfee,Aria Curzon,Jeff Bennett","Family,Animation",Family Animation Thomas Dekker Kenneth Mars Anndi McAfee Aria Curzon Jeff Bennett
26269,tt0119594,0.55599,twilight,Paul Newman Susan Sarandon Gene Hackman Reese Witherspoon Stockard Channing,Drama Crime Mystery Thriller,"Paul Newman,Susan Sarandon,Gene Hackman,Reese Witherspoon,Stockard Channing","Drama,Crime,Mystery,Thriller",Drama Crime Mystery Thriller Paul Newman Susan Sarandon Gene Hackman Reese Witherspoon Stockard Channing
16980,tt0120728,0.553869,the last days of disco,ChloÃ« Sevigny Kate Beckinsale Chris Eigeman Mackenzie Astin Matt Keeslar,Romance Comedy Drama Music,"ChloÃ« Sevigny,Kate Beckinsale,Chris Eigeman,Mackenzie Astin,Matt Keeslar","Romance,Comedy,Drama,Music",Romance Comedy Drama Music ChloÃ« Sevigny Kate Beckinsale Chris Eigeman Mackenzie Astin Matt Keeslar
9320,tt0118661,0.539133,the avengers,Ralph Fiennes Uma Thurman Sean Connery Patrick Macnee Jim Broadbent,Thriller,"Ralph Fiennes,Uma Thurman,Sean Connery,Patrick Macnee,Jim Broadbent",Thriller,Thriller Ralph Fiennes Uma Thurman Sean Connery Patrick Macnee Jim Broadbent
24793,tt0176892,0.537708,a knight in camelot,Whoopi Goldberg Michael York Paloma Baeza Simon Fenton James Coombes,Adventure Fantasy Comedy Science Fiction Family,"Whoopi Goldberg,Michael York,Paloma Baeza,Simon Fenton,James Coombes","Adventure,Fantasy,Comedy,Science Fiction,Family",Adventure Fantasy Comedy Science Fiction Family Whoopi Goldberg Michael York Paloma Baeza Simon Fenton James Coombes
8838,tt0120749,0.536002,mercury rising,Bruce Willis Alec Baldwin Miko Hughes Chi McBride Kim Dickens,Action Crime Drama Thriller,"Bruce Willis,Alec Baldwin,Miko Hughes,Chi McBride,Kim Dickens","Action,Crime,Drama,Thriller",Action Crime Drama Thriller Bruce Willis Alec Baldwin Miko Hughes Chi McBride Kim Dickens
22796,tt0124879,0.53388,simon birch,Jim Carrey Ashley Judd Ian Michael Smith Joseph Mazzello Oliver Platt,Comedy Drama Family,"Jim Carrey,Ashley Judd,Ian Michael Smith,Joseph Mazzello,Oliver Platt","Comedy,Drama,Family",Comedy Drama Family Jim Carrey Ashley Judd Ian Michael Smith Joseph Mazzello Oliver Platt
9448,tt0120609,0.521096,the big hit,"Mark Wahlberg Lou Diamond Phillips Christina Applegate Avery Brooks Antonio SabÃ to, Jr.",Action Adventure Comedy Thriller,"Mark Wahlberg,Lou Diamond Phillips,Christina Applegate,Avery Brooks,Antonio SabÃ to, Jr.","Action,Adventure,Comedy,Thriller","Action Adventure Comedy Thriller Mark Wahlberg Lou Diamond Phillips Christina Applegate Avery Brooks Antonio SabÃ to, Jr."
2657,tt0120789,0.505324,pleasantville,Tobey Maguire Reese Witherspoon William H. Macy Joan Allen Jeff Daniels,Fantasy Drama Comedy,"Tobey Maguire,Reese Witherspoon,William H. Macy,Joan Allen,Jeff Daniels","Fantasy,Drama,Comedy",Fantasy Drama Comedy Tobey Maguire Reese Witherspoon William H. Macy Joan Allen Jeff Daniels
11568,tt0118747,0.497373,blues brothers 2000,Dan Aykroyd John Goodman Joe Morton J. Evan Bonifant B.B. King,Music Action Comedy Crime,"Dan Aykroyd,John Goodman,Joe Morton,J. Evan Bonifant,B.B. King","Music,Action,Comedy,Crime",Music Action Comedy Crime Dan Aykroyd John Goodman Joe Morton J. Evan Bonifant B.B. King
9469,tt0124718,0.496059,he got game,Denzel Washington Ray Allen Milla Jovovich Rosario Dawson Hill Harper,Drama,"Denzel Washington,Ray Allen,Milla Jovovich,Rosario Dawson,Hill Harper",Drama,Drama Denzel Washington Ray Allen Milla Jovovich Rosario Dawson Hill Harper
11258,tt0120696,0.492559,hard rain,Morgan Freeman Christian Slater Randy Quaid Minnie Driver Ed Asner,Thriller,"Morgan Freeman,Christian Slater,Randy Quaid,Minnie Driver,Ed Asner",Thriller,Thriller Morgan Freeman Christian Slater Randy Quaid Minnie Driver Ed Asner
9422,tt0120633,0.488243,a civil action,John Travolta Robert Duvall Tony Shalhoub William H. Macy Zeljko Ivanek,Drama,"John Travolta,Robert Duvall,Tony Shalhoub,William H. Macy,Zeljko Ivanek",Drama,Drama John Travolta Robert Duvall Tony Shalhoub William H. Macy Zeljko Ivanek
33719,tt0137201,0.478856,rudolph the red-nosed reindeer: the movie,Eric Pospisil Kathleen Barr John Goodman Whoopi Goldberg Debbie Reynolds,Family Animation,"Eric Pospisil,Kathleen Barr,John Goodman,Whoopi Goldberg,Debbie Reynolds","Family,Animation",Family Animation Eric Pospisil Kathleen Barr John Goodman Whoopi Goldberg Debbie Reynolds
14533,tt0123865,0.47743,gia,Angelina Jolie Elizabeth Mitchell Eric Michael Cole Kylie Travis Mercedes Ruehl,Drama Romance,"Angelina Jolie,Elizabeth Mitchell,Eric Michael Cole,Kylie Travis,Mercedes Ruehl","Drama,Romance",Drama Romance Angelina Jolie Elizabeth Mitchell Eric Michael Cole Kylie Travis Mercedes Ruehl
10683,tt0147612,0.477036,happiness,Jane Adams Jon Lovitz Philip Seymour Hoffman Dylan Baker Evan Silverberg,Comedy Drama,"Jane Adams,Jon Lovitz,Philip Seymour Hoffman,Dylan Baker,Evan Silverberg","Comedy,Drama",Comedy Drama Jane Adams Jon Lovitz Philip Seymour Hoffman Dylan Baker Evan Silverberg
11702,tt0120008,0.469693,the replacement killers,Chow Yun-fat Mira Sorvino Michael Rooker Kenneth Tsang JÃ¼rgen Prochnow,Drama Action Crime Thriller,"Chow Yun-fat,Mira Sorvino,Michael Rooker,Kenneth Tsang,JÃ¼rgen Prochnow","Drama,Action,Crime,Thriller",Drama Action Crime Thriller Chow Yun-fat Mira Sorvino Michael Rooker Kenneth Tsang JÃ¼rgen Prochnow
9458,tt0118966,0.467778,desperate measures,Michael Keaton Andy GarcÃ­a Brian Cox Marcia Gay Harden Erik King,Action Drama Thriller,"Michael Keaton,Andy GarcÃ­a,Brian Cox,Marcia Gay Harden,Erik King","Action,Drama,Thriller",Action Drama Thriller Michael Keaton Andy GarcÃ­a Brian Cox Marcia Gay Harden Erik King
1808,tt0120879,0.462677,velvet goldmine,Ewan McGregor Christian Bale Jonathan Rhys Meyers Janet McTeer Toni Collette,Drama Music,"Ewan McGregor,Christian Bale,Jonathan Rhys Meyers,Janet McTeer,Toni Collette","Drama,Music",Drama Music Ewan McGregor Christian Bale Jonathan Rhys Meyers Janet McTeer Toni Collette
6396,tt0133189,0.460139,slc punk,Matthew Lillard Michael A. Goorjian Annabeth Gish Til Schweiger Jason Segel,Comedy Drama Music,"Matthew Lillard,Michael A. Goorjian,Annabeth Gish,Til Schweiger,Jason Segel","Comedy,Drama,Music",Comedy Drama Music Matthew Lillard Michael A. Goorjian Annabeth Gish Til Schweiger Jason Segel
46992,tt0150915,0.458427,hilary and jackie,Emily Watson Rachel Griffiths James Frain David Morrissey Charles Dance,Music Drama,"Emily Watson,Rachel Griffiths,James Frain,David Morrissey,Charles Dance","Music,Drama",Music Drama Emily Watson Rachel Griffiths James Frain David Morrissey Charles Dance
3513,tt0126388,0.455743,legionnaire,Jean-Claude Van Damme Adewale Akinnuoye-Agbaje Steven Berkoff Nicholas Farrell Jim Carter,Adventure Drama Action History Thriller,"Jean-Claude Van Damme,Adewale Akinnuoye-Agbaje,Steven Berkoff,Nicholas Farrell,Jim Carter","Adventure,Drama,Action,History,Thriller",Adventure Drama Action History Thriller Jean-Claude Van Damme Adewale Akinnuoye-Agbaje Steven Berkoff Nicholas Farrell Jim Carter
18316,tt0120610,0.445,black dog,Patrick Swayze Meat Loaf Randy Travis Gabriel Casseus Graham Beckel,Action Adventure Thriller,"Patrick Swayze,Meat Loaf,Randy Travis,Gabriel Casseus,Graham Beckel","Action,Adventure,Thriller",Action Adventure Thriller Patrick Swayze Meat Loaf Randy Travis Gabriel Casseus Graham Beckel
28302,tt0149215,0.435855,the swan princess: the mystery of the enchanted kingdom,Michelle Nicastro Brian Nissen Joseph Medrano Steve Vinovich Christy Landers,Fantasy Animation Family,"Michelle Nicastro,Brian Nissen,Joseph Medrano,Steve Vinovich,Christy Landers","Fantasy,Animation,Family",Fantasy Animation Family Michelle Nicastro Brian Nissen Joseph Medrano Steve Vinovich Christy Landers
9276,tt0133751,0.433845,the faculty,Jordana Brewster Elijah Wood Clea DuVall Laura Harris Josh Hartnett,Horror Mystery Science Fiction,"Jordana Brewster,Elijah Wood,Clea DuVall,Laura Harris,Josh Hartnett","Horror,Mystery,Science Fiction",Horror Mystery Science Fiction Jordana Brewster Elijah Wood Clea DuVall Laura Harris Josh Hartnett
825,tt0145734,0.423925,playing by heart,Gillian Anderson Ellen Burstyn Sean Connery Anthony Edwards Angelina Jolie,Comedy Drama Romance,"Gillian Anderson,Ellen Burstyn,Sean Connery,Anthony Edwards,Angelina Jolie","Comedy,Drama,Romance",Comedy Drama Romance Gillian Anderson Ellen Burstyn Sean Connery Anthony Edwards Angelina Jolie
9821,tt0119670,0.420915,the mighty,Sharon Stone Elden Henson Kieran Culkin Gena Rowlands Harry Dean Stanton,Comedy Drama,"Sharon Stone,Elden Henson,Kieran Culkin,Gena Rowlands,Harry Dean Stanton","Comedy,Drama",Comedy Drama Sharon Stone Elden Henson Kieran Culkin Gena Rowlands Harry Dean Stanton
9466,tt0120533,0.419482,celebrity,Kenneth Branagh Judy Davis Joe Mantegna Leonardo DiCaprio Charlize Theron,Drama Comedy,"Kenneth Branagh,Judy Davis,Joe Mantegna,Leonardo DiCaprio,Charlize Theron","Drama,Comedy",Drama Comedy Kenneth Branagh Judy Davis Joe Mantegna Leonardo DiCaprio Charlize Theron
9033,tt0118643,0.41932,the prophecy ii,Christopher Walken Jennifer Beals Brittany Murphy Eric Roberts Glenn Danzig,Horror Thriller,"Christopher Walken,Jennifer Beals,Brittany Murphy,Eric Roberts,Glenn Danzig","Horror,Thriller",Horror Thriller Christopher Walken Jennifer Beals Brittany Murphy Eric Roberts Glenn Danzig
14013,tt0131857,0.299293,baseketball,Trey Parker Matt Stone Yasmine Bleeth Jenny McCarthy Dian Bachar,Comedy,"Trey Parker,Matt Stone,Yasmine Bleeth,Jenny McCarthy,Dian Bachar",Comedy,Comedy Trey Parker Matt Stone Yasmine Bleeth Jenny McCarthy Dian Bachar
9812,tt0124901,0.41266,thursday,Thomas Jane Paula Marshall Aaron Eckhart James Le Gros Paulina Porizkova,Drama Action Crime Thriller,"Thomas Jane,Paula Marshall,Aaron Eckhart,James Le Gros,Paulina Porizkova","Drama,Action,Crime,Thriller",Drama Action Crime Thriller Thomas Jane Paula Marshall Aaron Eckhart James Le Gros Paulina Porizkova
9713,tt0120701,0.404482,holy man,Eddie Murphy Jeff Goldblum Kelly Preston Robert Loggia Jon Cryer,Drama Comedy,"Eddie Murphy,Jeff Goldblum,Kelly Preston,Robert Loggia,Jon Cryer","Drama,Comedy",Drama Comedy Eddie Murphy Jeff Goldblum Kelly Preston Robert Loggia Jon Cryer
7096,tt0130414,0.400944,merlin,Sam Neill Helena Bonham Carter Miranda Richardson Isabella Rossellini Martin Short,Adventure Drama Fantasy,"Sam Neill,Helena Bonham Carter,Miranda Richardson,Isabella Rossellini,Martin Short","Adventure,Drama,Fantasy",Adventure Drama Fantasy Sam Neill Helena Bonham Carter Miranda Richardson Isabella Rossellini Martin Short
16146,tt0138703,0.399489,phantasm iv: oblivion,Angus Scrimm A. Michael Baldwin Bill Thornbury Reggie Bannister Heidi Marnhout,Horror Science Fiction,"Angus Scrimm,A. Michael Baldwin,Bill Thornbury,Reggie Bannister,Heidi Marnhout","Horror,Science Fiction",Horror Science Fiction Angus Scrimm A. Michael Baldwin Bill Thornbury Reggie Bannister Heidi Marnhout
15805,tt0143127,0.398891,batman & mr. freeze: subzero,"Kevin Conroy Michael Ansara Loren Lester Efrem Zimbalist, Jr. George Dzundza",Action Animation Crime,"Kevin Conroy,Michael Ansara,Loren Lester,Efrem Zimbalist, Jr.,George Dzundza","Action,Animation,Crime","Action Animation Crime Kevin Conroy Michael Ansara Loren Lester Efrem Zimbalist, Jr. George Dzundza"
15037,tt0127723,0.396129,can't hardly wait,Jennifer Love Hewitt Ethan Embry Charlie Korsmo Lauren Ambrose Peter Facinelli,Comedy Drama Romance,"Jennifer Love Hewitt,Ethan Embry,Charlie Korsmo,Lauren Ambrose,Peter Facinelli","Comedy,Drama,Romance",Comedy Drama Romance Jennifer Love Hewitt Ethan Embry Charlie Korsmo Lauren Ambrose Peter Facinelli
11675,tt0120694,0.388858,halloween: h20,Jamie Lee Curtis Josh Hartnett Adam Arkin Michelle Williams Joseph Gordon-Levitt,Horror Thriller,"Jamie Lee Curtis,Josh Hartnett,Adam Arkin,Michelle Williams,Joseph Gordon-Levitt","Horror,Thriller",Horror Thriller Jamie Lee Curtis Josh Hartnett Adam Arkin Michelle Williams Joseph Gordon-Levitt
11252,tt0155975,0.38868,psycho,Vince Vaughn Anne Heche Julianne Moore Viggo Mortensen William H. Macy,Horror Mystery Thriller,"Vince Vaughn,Anne Heche,Julianne Moore,Viggo Mortensen,William H. Macy","Horror,Mystery,Thriller",Horror Mystery Thriller Vince Vaughn Anne Heche Julianne Moore Viggo Mortensen William H. Macy
12706,tt0159382,0.678149,croupier,Clive Owen Kate Hardie Alex Kingston Gina McKee Nicholas Ball,Drama Thriller,"Clive Owen,Kate Hardie,Alex Kingston,Gina McKee,Nicholas Ball","Drama,Thriller",Drama Thriller Clive Owen Kate Hardie Alex Kingston Gina McKee Nicholas Ball
2042,tt0120070,0.383831,savior,Dennis Quaid Pascal Rollin Catlin Foster Stellan SkarsgÃ¥rd John Maclaren,Drama,"Dennis Quaid,Pascal Rollin,Catlin Foster,Stellan SkarsgÃ¥rd,John Maclaren",Drama,Drama Dennis Quaid Pascal Rollin Catlin Foster Stellan SkarsgÃ¥rd John Maclaren
9457,tt0118956,0.383321,deep rising,Treat Williams Famke Janssen Anthony Heald Kevin J. O'Connor Una Damon,Adventure Action Horror Science Fiction,"Treat Williams,Famke Janssen,Anthony Heald,Kevin J. O'Connor,Una Damon","Adventure,Action,Horror,Science Fiction",Adventure Action Horror Science Fiction Treat Williams Famke Janssen Anthony Heald Kevin J. O'Connor Una Damon
14283,tt0120802,0.375143,the red violin,Carlo Cecchi Irene Grazioli Anita Laurenzi Tommaso Puntelli Samuele Amighetti,Drama Thriller Mystery Music Romance,"Carlo Cecchi,Irene Grazioli,Anita Laurenzi,Tommaso Puntelli,Samuele Amighetti","Drama,Thriller,Mystery,Music,Romance",Drama Thriller Mystery Music Romance Carlo Cecchi Irene Grazioli Anita Laurenzi Tommaso Puntelli Samuele Amighetti
10223,tt0120324,0.375026,a simple plan,Bill Paxton Bridget Fonda Billy Bob Thornton Brent Briscoe Chelcie Ross,Thriller,"Bill Paxton,Bridget Fonda,Billy Bob Thornton,Brent Briscoe,Chelcie Ross",Thriller,Thriller Bill Paxton Bridget Fonda Billy Bob Thornton Brent Briscoe Chelcie Ross
10029,tt0124198,0.366598,very bad things,Jon Favreau Leland Orser Cameron Diaz Christian Slater Jeremy Piven,Comedy Crime Thriller,"Jon Favreau,Leland Orser,Cameron Diaz,Christian Slater,Jeremy Piven","Comedy,Crime,Thriller",Comedy Crime Thriller Jon Favreau Leland Orser Cameron Diaz Christian Slater Jeremy Piven
9425,tt0120157,0.577579,soldier,Kurt Russell Jason Scott Lee Jason Isaacs Connie Nielsen Sean Pertwee,Action War Science Fiction,"Kurt Russell,Jason Scott Lee,Jason Isaacs,Connie Nielsen,Sean Pertwee","Action,War,Science Fiction",Action War Science Fiction Kurt Russell Jason Scott Lee Jason Isaacs Connie Nielsen Sean Pertwee
6058,tt0120786,0.353474,the patriot,Steven Seagal Gailard Sartain Silas Weir Mitchell Camilla Belle Dan Beene,Action Thriller,"Steven Seagal,Gailard Sartain,Silas Weir Mitchell,Camilla Belle,Dan Beene","Action,Thriller",Action Thriller Steven Seagal Gailard Sartain Silas Weir Mitchell Camilla Belle Dan Beene
9844,tt0120777,0.349511,the opposite of sex,Christina Ricci Martin Donovan Lisa Kudrow Lyle Lovett Johnny Galecki,Comedy Drama,"Christina Ricci,Martin Donovan,Lisa Kudrow,Lyle Lovett,Johnny Galecki","Comedy,Drama",Comedy Drama Christina Ricci Martin Donovan Lisa Kudrow Lyle Lovett Johnny Galecki
37636,tt0139362,0.344091,high art,Radha Mitchell Gabriel Mann Ally Sheedy Patricia Clarkson Charis Michelsen,Drama Romance,"Radha Mitchell,Gabriel Mann,Ally Sheedy,Patricia Clarkson,Charis Michelsen","Drama,Romance",Drama Romance Radha Mitchell Gabriel Mann Ally Sheedy Patricia Clarkson Charis Michelsen
8583,tt0118892,0.338845,dangerous beauty,Catherine McCormack Rufus Sewell Jacqueline Bisset Oliver Platt Naomi Watts,Drama Romance,"Catherine McCormack,Rufus Sewell,Jacqueline Bisset,Oliver Platt,Naomi Watts","Drama,Romance",Drama Romance Catherine McCormack Rufus Sewell Jacqueline Bisset Oliver Platt Naomi Watts
39345,tt0140883,0.331874,casper meets wendy,Cathy Moriarty Shelley Duvall Teri Garr George Hamilton Hilary Duff,Family Comedy Adventure,"Cathy Moriarty,Shelley Duvall,Teri Garr,George Hamilton,Hilary Duff","Family,Comedy,Adventure",Family Comedy Adventure Cathy Moriarty Shelley Duvall Teri Garr George Hamilton Hilary Duff
36136,tt0127722,0.33113,another day in paradise,Melanie Griffith James Woods Vincent Kartheiser Natasha Gregson Wagner James Otis,Thriller Crime Drama,"Melanie Griffith,James Woods,Vincent Kartheiser,Natasha Gregson Wagner,James Otis","Thriller,Crime,Drama",Thriller Crime Drama Melanie Griffith James Woods Vincent Kartheiser Natasha Gregson Wagner James Otis
30949,tt0120782,0.328442,palmetto,Woody Harrelson Gina Gershon Elisabeth Shue Michael Rapaport ChloÃ« Sevigny,Mystery Thriller Drama Romance Crime,"Woody Harrelson,Gina Gershon,Elisabeth Shue,Michael Rapaport,ChloÃ« Sevigny","Mystery,Thriller,Drama,Romance,Crime",Mystery Thriller Drama Romance Crime Woody Harrelson Gina Gershon Elisabeth Shue Michael Rapaport ChloÃ« Sevigny
31473,tt0166973,0.328272,an american tail: the treasure of manhattan island,Thomas Dekker Dom DeLuise Pat Musick Nehemiah Persoff Erica Yohn,Adventure Animation,"Thomas Dekker,Dom DeLuise,Pat Musick,Nehemiah Persoff,Erica Yohn","Adventure,Animation",Adventure Animation Thomas Dekker Dom DeLuise Pat Musick Nehemiah Persoff Erica Yohn
14557,tt0118301,0.315454,dead man on campus,Tom Everett Scott Mark-Paul Gosselaar Poppy Montgomery Lochlyn Munro Randy Pearlstein,Comedy,"Tom Everett Scott,Mark-Paul Gosselaar,Poppy Montgomery,Lochlyn Munro,Randy Pearlstein",Comedy,Comedy Tom Everett Scott Mark-Paul Gosselaar Poppy Montgomery Lochlyn Munro Randy Pearlstein
